Title Searched,Year Searched,Director Searched,Publication,Score,Critic,Snippet,Date Written
"GOOD BYE, LENIN!",2003,Wolfgang Becker,Boston Globe,88,Ty Burr,"One of the most enjoyable movies I've seen lately, but it has a biting knowledge of that which history gives and history takes away.",
"GOOD BYE, LENIN!",2003,Wolfgang Becker,Entertainment Weekly,83,Lisa Schwarzbaum,A funny and intermittently sharp German satire that musters gentle nostalgia for East German communism while mocking the not-so-distant past.,
"GOOD BYE, LENIN!",2003,Wolfgang Becker,Portland Oregonian,83,Shawn Levy,"One of those gratifyingly nostalgic works of art that accept the present day but remind us, as well, that the past wasn't necessarily worse.",
"GOOD BYE, LENIN!",2003,Wolfgang Becker,Time,80,Richard Corliss,"A romantic comedy so smart and sweetly mature, it's liberating.",
"GOOD BYE, LENIN!",2003,Wolfgang Becker,Los Angeles Times,80,Kenneth Turan,"Funny but not a comedy, serious but never overbearing, emotional in an engaging and bittersweet way, Good Bye, Lenin! is a wonderful film unto itself about a world unto itself.",
"GOOD BYE, LENIN!",2003,Wolfgang Becker,TV Guide Magazine,80,Ken Fox,"Marvelously entertaining, and occasionally brilliant, political satire.",
"GOOD BYE, LENIN!",2003,Wolfgang Becker,New York Daily News,75,Jami Bernard,Wolfgang Becker's premise is absurdist and makes great sense as political satire.,
"GOOD BYE, LENIN!",2003,Wolfgang Becker,ReelViews,75,James Berardinelli,"It is not a step-by-step chronicle of German reunification, but it gives a perspective of the time. It's a bonus that this comes as part of an engrossing and well told story.",
"GOOD BYE, LENIN!",2003,Wolfgang Becker,Chicago Tribune,75,Michael Wilmington,"It's a tasty but evasive treat, no matter what your taste in politics or movies.",
"GOOD BYE, LENIN!",2003,Wolfgang Becker,Philadelphia Inquirer,75,Steven Rea,Bittersweet and funny.,
"GOOD BYE, LENIN!",2003,Wolfgang Becker,Chicago Sun-Times,75,Roger Ebert,"A comedy, but a peculiar one. Peculiar, because it never quite addresses the self-deception which causes Christiane to support the communist regime in the first place.",
"GOOD BYE, LENIN!",2003,Wolfgang Becker,Miami Herald,75,Rene Rodriguez,"There's a strange, bittersweet melancholy in watching the protagonists of Good Bye, Lenin! being buffeted about by change, but refusing to let go of each other.",
"GOOD BYE, LENIN!",2003,Wolfgang Becker,Film Threat,70,Pete Vonder Haar,Relies heavily on strong performances from Br&#252;hl and Sass to make the illusion believable.,
"GOOD BYE, LENIN!",2003,Wolfgang Becker,L.A. Weekly,70,Ella Taylor,"Director Becker and his sharp screenwriter, Bernd Lichtenberg, come less to bury communism than to hurl darts at the Western commodity culture that floods East Berlin.",
"GOOD BYE, LENIN!",2003,Wolfgang Becker,The A.V. Club,70,Nathan Rabin,Surprisingly successful blend of goofy political farce and sober family drama.,
"GOOD BYE, LENIN!",2003,Wolfgang Becker,Variety,70,Eddie Cockrell,This triumph of historical verisimilitude in the service of solid storytelling requires no detailed knowledge of the period to be appreciated as the moving story of a son's unconditional love for his mother.,
"GOOD BYE, LENIN!",2003,Wolfgang Becker,The New Yorker,70,David Denby,"Goodbye, Lenin! is often drab--the color is washed out, the lighting flat. Yet the movie is sweetly enjoyable as a sardonic elegy for a dream that went bust.  [8 March 2004, p. 92]",
"GOOD BYE, LENIN!",2003,Wolfgang Becker,Washington Post,70,Ann Hornaday,Becker handles the film's comedy with fluency.,
"GOOD BYE, LENIN!",2003,Wolfgang Becker,Dallas Observer,70,Melissa Levine,"With light-hearted wit, compassion for its characters and artful attention to detail, the film is winningly funny and humane.",
"GOOD BYE, LENIN!",2003,Wolfgang Becker,New York Post,63,V.A. Musetto,"There are many funny lines and situations, accompanied by strong performances all around. Sadly, Good Bye Lenin! falters at the end, when it loses its edge and lapses into sentimentality.",
"GOOD BYE, LENIN!",2003,Wolfgang Becker,The Globe and Mail (Toronto),63,Rick Groen,"It's mainly a hunt for ironies, usually playful but occasionally poignant, and the search is definitely successful enough to merit our attention -- although maybe not the two-hour running time.",
"GOOD BYE, LENIN!",2003,Wolfgang Becker,Village Voice,60,J. Hoberman,Overlong and a bit tiresome but it's actually about something.,
"GOOD BYE, LENIN!",2003,Wolfgang Becker,Washington Post,60,Mark Jenkins,"It's a sweet family dramedy whose political undertones don't flatter either capitalism or ""democratic socialism.""",
"GOOD BYE, LENIN!",2003,Wolfgang Becker,Chicago Reader,60,J.R. Jones,"When the movie got serious again at the end I wasn't buying, though the whole endeavor is helped along by an appealing cast.",
"GOOD BYE, LENIN!",2003,Wolfgang Becker,The Hollywood Reporter,50,Kirk Honeycutt,Will richly award locals with sly in-jokes and a wonderful comic performance by Bruhl. Non-Germans will certainly get the essence of the humor but may find the movie long and repetitive.,
"GOOD BYE, LENIN!",2003,Wolfgang Becker,The New York Times,50,A.O. Scott,"Much too long. It starts to feel like a flabby, dramatic version of the first ""Austin Powers"" movie, another exercise in living anachronism as a storytelling device. By the time the picture's final note about German reunification is struck, ""Lenin!"" has raised a wall of indifference for the audience.",
"GOOD BYE, LENIN!",2003,Wolfgang Becker,The New Republic,50,Stanley Kauffmann,"Combination of comedy and gravity is certainly common enough, but it requires a sure hand and perceptible intent. This screenplay has some neat touches, but it never makes up its mind.",
"GOOD BYE, LENIN!",2003,Wolfgang Becker,Austin Chronicle,50,Marjorie Baumgarten,"The film seems overlong and drawn out, with variations on the same joke occurring throughout. Although the performances are good, the nostalgia for the past seems quaint in the new ""have it your way"" Burger King world.",
ON BECOMING A GUINEA FOWL,2024,Rungano Nyoni,RogerEbert.com,100,Monica Castillo,"On Becoming a Guinea Fowl is an uncomfortable but entrancing watch, a tribute to shattering silence around family secrets and bucking tradition for the sake of empathy.","Mar 7, 2025"
ON BECOMING A GUINEA FOWL,2024,Rungano Nyoni,The A.V. Club,100,Katie Rife,"Nyoni’s direction is brilliant, contrasting the chaos of Uncle Fred’s multi-day funeral with the stillness and solace Shula finds in her cousins’ company.","Mar 8, 2025"
ON BECOMING A GUINEA FOWL,2024,Rungano Nyoni,The New Yorker,100,Justin Chang,"It is taut, absorbing, and, at ninety-nine minutes, ruthlessly concise. But what it bears witness to, over several days and nights of funeral rites, is a staggering endurance test, in which Shula is tasked with honoring the dishonorable.","Mar 10, 2025"
ON BECOMING A GUINEA FOWL,2024,Rungano Nyoni,Boston Globe,100,Odie Henderson,"This is one of the year’s best films, a heartbreaking stunner that’s not easily shaken.","Mar 13, 2025"
ON BECOMING A GUINEA FOWL,2024,Rungano Nyoni,The Film Stage,91,Michael Frank,"The writer-director never rushes this story, but still wastes no time in the film––each scene contains weight and value. Each moment builds on the memories of Shula and of the women in this family, fractured together, constantly reminded of monstrosities, somehow still taking steps forward.","Oct 23, 2024"
ON BECOMING A GUINEA FOWL,2024,Rungano Nyoni,Paste Magazine,91,Andrew Crump,"On Becoming a Guinea Fowl details the ways tradition is exploited and warped, and to whom’s favor, gently at times, and with a steely edge at others.","Mar 18, 2025"
ON BECOMING A GUINEA FOWL,2024,Rungano Nyoni,The Hollywood Reporter,90,Lovia Gyarkye,"Perhaps what’s most impressive about On Becoming a Guinea Fowl is Nyoni’s respect for subtext. Her film doesn’t aim to be a guide, a balm or an ode to forgiveness. The director rejects the ease of over-explanation and allure of an exclusively reverential tone. She reaches for honesty, and what she uncovers is at once disquieting and deeply absorbing.","May 18, 2024"
ON BECOMING A GUINEA FOWL,2024,Rungano Nyoni,Variety,90,Guy Lodge,"Blending molasses-dark comedy with searing poetic realism to capture contemporary Zambian society at a generational impasse between staunch tradition and social progress, this is palpably new, future-minded filmmaking, at once intrepidly daring and rigorously poised.","May 18, 2024"
ON BECOMING A GUINEA FOWL,2024,Rungano Nyoni,New York Magazine (Vulture),90,Bilge Ebiri,"The off-kilter, absurdist vibe of the picture is enchanting, but it’s rooted in deep horror: The whole movie is about the ways that cruelty and injustice become codified. Sometimes, the only way to preserve your sanity is to go a little insane yourself.","Jun 6, 2024"
ON BECOMING A GUINEA FOWL,2024,Rungano Nyoni,The New York Times,90,Manohla Dargis,"[Nyoni] says all she needs to with each lapidary image, with every resonant silence and with the undaunted power of Shula’s gaze.","Mar 6, 2025"
ON BECOMING A GUINEA FOWL,2024,Rungano Nyoni,Rolling Stone,90,David Fear,"There are surreal and absurdist touches throughout Nyoni’s second feature, and like the Zambian filmmaker’s awe-inspiring debut, I Am Not a Witch (2017), it proves she has a perfect sense of how to blend no-nonsense realism with its more magical counterpart.","Mar 7, 2025"
ON BECOMING A GUINEA FOWL,2024,Rungano Nyoni,Los Angeles Times,90,Robert Abele,"In its atmosphere of gnawing discomfort with imposed secrecy about bad men, “On Becoming a Guinea Fowl” is a uniquely dimensional work of character and temporality. Nyoni’s brilliance is in portraying the gap between public and private, past and present, as spaces where submerged feelings awkwardly co-exist, leaving nobody able to feel truly whole.","Mar 9, 2025"
ON BECOMING A GUINEA FOWL,2024,Rungano Nyoni,Arizona Republic,90,Bill Goodykoontz,"On Becoming a Guinea Fowl is not the first film about family secrets coming to light through grief, but it may be the most original.","Mar 19, 2025"
ON BECOMING A GUINEA FOWL,2024,Rungano Nyoni,The Associated Press,88,Lindsey Bahr,"Nyoni and her cinematographer David Gallego make this a transportive, stylish and unforgettable experience that powerfully transcends the specifics of its setting, while also taking audiences into an culture that’s likely unfamiliar.","Mar 5, 2025"
ON BECOMING A GUINEA FOWL,2024,Rungano Nyoni,Chicago Tribune,88,Michael Phillips,"This is a poetic-realist vision with grace notes of wit and surrealism. It is a calm, visually assured statement of shared rage.","Mar 14, 2025"
ON BECOMING A GUINEA FOWL,2024,Rungano Nyoni,Washington Post,88,Ty Burr,On Becoming a Guinea Fowl draws a portrait of a culture with one foot in a 21st century of iPhones and laptops and the other in a crushing patriarchal hierarchy that goes back millennia and that proves nearly impossible to upend.,"Mar 14, 2025"
ON BECOMING A GUINEA FOWL,2024,Rungano Nyoni,IndieWire,83,David Ehrlich,The scarring power of Nyoni’s film ignites from Shula’s eventual realization that she would rather torch her family to the ground than let them forget what happened.,"May 18, 2024"
ON BECOMING A GUINEA FOWL,2024,Rungano Nyoni,TheWrap,81,Steve Pond,"The film can be confusing, but it’s not meant to be pinned down. And despite the occasionally surreal touches, it’s an examination of how the beauty of tradition can also be an opponent to justice and humanity.","May 18, 2024"
ON BECOMING A GUINEA FOWL,2024,Rungano Nyoni,Little White Lies,80,Hannah Strong,"Anchored by Susan Chardy’s restrained performance, On Becoming A Guinea Fowl might touch on hot-button themes of sexual violence, misogyny and familial cycles of abuse, but Rungano Nyoni finds her own intriguing language to explore them.","Dec 5, 2024"
ON BECOMING A GUINEA FOWL,2024,Rungano Nyoni,The Irish Times,80,Tara Brady,"With the cinematographer David Gallego, the sound designer Olivier Dandré and a superb ensemble cast, Nyoni has crafted indelible tableaux, powered by dark survivors’ humour, blistering originality and retaliatory fury.","Dec 5, 2024"
ON BECOMING A GUINEA FOWL,2024,Rungano Nyoni,The Observer (UK),80,Wendy Ide,"Nyoni’s Zambia-set film, using the Bemba language and English, deftly juggles humour with pathos, domestic drama with surreal fantasy flourishes. It’s dizzyingly creative and rather special.","Dec 16, 2024"
ON BECOMING A GUINEA FOWL,2024,Rungano Nyoni,Empire,80,Kambole Campbell,"Rungano Nyoni is one of the most exciting voices in cinema today and On Becoming a Guinea Fowl is abject proof: a disquieting, blistering examination of a family where social status trumps blood ties.","Jan 2, 2025"
